date, pm25, pm10, o3, no2, so2, co
2021/1/17, 143, 66, 24, 41, 2, 7
2021/1/18, 123, 50, 32, 37, 1, 7
2021/1/19, 84, 37, 30, 35, 1, 7
2021/1/20, 67, 35, 27, 43, 2, 7
2021/1/21, 75, 66, 3, 66, 6, 
2021/1/22, 143, 52, 11, 53, 5, 8
2021/1/23, 126, 40, 29, 31, 1, 8
2021/1/24, 100, 40, 33, 43, 2, 7
2021/1/25, 87, 49, 25, 54, 3, 7
2021/1/26, 109, 50, 27, 39, 1, 7
2021/1/27, 113, 44, 29, 25, 1, 7
2021/1/28, 102, 30, 37, 38, 1, 6
2021/1/29, 62, 55, 36, 34, 1, 6
2021/1/30, 85, 27, 29, 31, 1, 4
2021/1/31, 56, 28, 21, 36, 1, 5
2021/2/1, 57, 39, 41, 45, 2, 6
2021/2/2, 79, 43, 35, 32, 1, 6
2021/2/3, 77, 41, 30, 40, 1, 5
2021/2/4, 67, 34, 29, 34, 1, 5
2021/2/5, 65, 37, 7, 56, 4, 7
2021/2/6, 81, 40, 20, 53, 2, 7
2021/2/7, 93, 39, 33, 31, 1, 6
2021/2/8, 83, 50, 38, 30, 1, 6
2021/2/9, 88, 16, 25, 24, 1, 5
2021/2/10, 41, 8, 11, 22, 1, 6
2021/2/11, 37, 16, 17, 26, 1, 5
2021/2/12, 58, 22, 18, 29, 1, 6
2021/2/13, 66, 24, 21, 34, 1, 5
2021/2/14, 65, 34, 22, 42, 4, 6
2021/2/15, 92, 31, 23, 37, 2, 5
2021/2/16, 73, 27, 20, 29, 1, 7
2021/2/17, 65, 44, 25, 28, 1, 6
2021/2/18, 91, 40, 31, 34, 1, 7
2021/2/19, 76, 43, 25, 44, 1, 7
2021/2/20, 92, 43, 28, 43, 1, 8
2021/2/21, 102, 42, 13, 49, 3, 7
2021/2/22, 106, 36, 27, 45, 3, 7
2021/2/23, 82, 33, 35, 26, , 6
2021/2/24, 68, 29, 27, 31, 1, 6
2021/2/25, 66, 29, 7, 35, 1, 7
2021/2/26, 72, 23, 6, 23, 1, 7
2021/2/27, 68, 25, 23, 22, 1, 6
2021/2/28, 61, 27, 22, 37, 1, 7
2021/3/1, 64, 30, 19, 30, 1, 8
2021/3/2, 69, 31, 22, 23, 1, 7
2021/3/3, 60, 44, 26, 29, 1, 6
2021/3/4, 83, 51, 15, 29, 1, 8
2021/3/5, 124, 43, 20, 33, 1, 8
2021/3/6, 101, 16, 19, 22, 1, 8
2021/3/7, 51, 34, 21, 31, 1, 7
2021/3/8, 76, 42, 29, 35, 1, 7
2021/3/9, 82, 36, 30, 29, , 7
2021/3/10, 73, 30, 31, 35, 1, 7
2021/3/11, 66, 33, 20, 39, 1, 8
2021/3/12, 76, 35, 28, 33, 1, 8
2021/3/13, 77, 44, 35, 29, 1, 9
2021/3/14, 93, 31, 30, 34, 1, 7
2021/3/15, 70, 37, 22, 40, 2, 8
2021/3/16, 81, 29, 15, 30, 1, 8
2021/3/17, 73, 32, 13, 28, 1, 8
2021/3/18, 76, 25, 13, 28, 1, 8
2021/3/19, 64, 24, 12, 36, 3, 7
2021/3/20, 65, 39, 22, 26, 3, 8
2021/3/21, 77, 30, 21, 21, 1, 
2021/3/22, 64, 58, 19, 29, 2, 8
2021/3/23, 96, 67, 26, 56, 3, 8
2021/3/24, 133, 58, 31, 46, 3, 8
2021/3/25, 110, 30, 30, 32, 2, 7
2021/3/26, 61, 34, 23, 37, 2, 8
2021/3/27, 72, 29, 18, 35, 4, 8
2021/3/28, 68, 17, 7, 24, 2, 8
2021/3/29, 47, 16, 4, 26, 3, 8
2021/3/30, 47, 15, 5, 22, 2, 8
2021/3/31, 46, 16, 4, 25, 3, 8
2020/10/1, 58, 32, 34, 30, , 5
2020/10/2, 68, 31, 30, 41, , 6
2020/10/3, 68, 30, 31, 37, , 6
2020/10/4, 70, 31, 19, 40, , 6
2020/10/5, 71, 28, 24, 25, , 7
2020/10/6, 67, 21, 16, 21, , 6
2020/10/7, 58, 25, 19, 25, , 6
2020/10/8, 63, 31, 27, 31, , 6
2020/10/9, 71, 39, 29, 39, 1, 6
2020/10/10, 82, 39, 39, 35, , 6
2020/10/11, 73, 37, 32, 28, , 5
2020/10/12, 68, 15, 33, 8, , 4
2020/10/13, 44, 34, 29, 35, , 6
2020/10/14, 65, 32, 30, 33, , 6
2020/10/15, 60, 34, 32, 30, , 5
2020/10/16, 67, 32, 25, 25, , 6
2020/10/17, 72, 27, 28, 26, , 6
2020/10/18, 66, 30, 28, 24, , 6
2020/10/19, 69, 32, 24, 37, , 6
2020/10/20, 74, 33, 28, 29, , 6
2020/10/21, 77, 32, 29, 27, 1, 6
2020/10/22, 70, 34, 30, 20, 1, 5
2020/10/23, 65, 48, 41, 27, 1, 6
2020/10/24, 80, 50, 38, 34, , 7
2020/10/25, 80, 37, 28, 33, , 6
2020/10/26, 65, 31, 24, 34, , 5
2020/10/27, 58, 26, 23, 32, , 5
2020/10/28, 58, 28, 23, 27, , 4
2020/10/29, 70, 42, 30, 34, , 5
2020/10/30, 97, 43, 32, 41, 1, 4
2020/10/31, 76, 37, 33, 36, 1, 3
2020/11/1, 69, 41, 32, 34, 1, 4
2020/11/2, 90, 37, 29, 31, 1, 5
2020/11/3, 88, 53, 38, 36, 1, 5
2020/11/4, 100, 37, 32, 34, , 3
2020/11/5, 64, 53, 45, 62, 2, 4
2020/11/6, 103, 46, 39, 36, 2, 4
2020/11/7, 95, 50, 45, 28, 3, 5
2020/11/8, 102, 57, 42, 36, 2, 4
2020/11/9, 100, 57, 35, 37, 2, 4
2020/11/10, 95, 47, 31, 38, 1, 4
2020/11/11, 77, 37, 29, 39, 1, 3
2020/11/12, 67, 30, 29, 31, 1, 3
2020/11/13, 67, 33, 22, 29, 1, 4
2020/11/14, 74, 28, 18, 29, , 4
2020/11/15, 70, 32, 20, 36, 1, 4
2020/11/16, 70, 26, 19, 32, , 3
2020/11/17, 55, 24, 19, 32, 1, 3
2020/11/18, 53, 18, 10, 31, , 4
2020/11/19, 52, 17, 11, 31, 1, 4
2020/11/20, 52, 26, 21, 32, , 6
2020/11/21, 65, 22, 25, 33, , 6
2020/11/22, 59, 30, 25, 26, , 5
2020/11/23, 64, 40, 19, 36, 1, 6
2020/11/24, 84, 35, 26, 31, , 5
2020/11/25, 77, 37, 23, 44, 1, 5
2020/11/26, 82, 32, 24, 27, 1, 6
2020/11/27, 71, 29, 17, 27, , 7
2020/11/28, 68, 25, 25, 21, , 7
2020/11/29, 62, 27, 20, 25, , 7
2020/11/30, 62, 28, 17, 29, 1, 6
2020/12/1, 67, 28, 20, 26, , 6
2020/12/2, 68, 34, 16, 22, , 6
2020/12/3, 79, 31, 16, 24, , 6
2020/12/4, 74, 39, 18, 29, , 6
2020/12/5, 91, 43, 17, 38, 1, 6
2020/12/6, 99, 48, 27, 41, 2, 7
2020/12/7, 106, 49, 20, 31, 2, 6
2020/12/8, 105, 48, 12, 30, 1, 7
2020/12/9, 110, 50, 16, 39, 2, 7
2020/12/10, 118, 41, 18, 36, 1, 6
2020/12/11, 87, 56, 19, 36, 1, 8
2020/12/12, 132, 35, 25, 30, , 7
2020/12/13, 84, 42, 32, 29, , 7
2020/12/14, 91, 20, 8, 22, , 8
2020/12/15, 49, 27, 5, 23, , 7
2020/12/16, 64, 33, 4, 25, 1, 7
2020/12/17, 72, 33, 13, 26, , 6
2020/12/18, 67, 32, 13, 24, , 6
2020/12/19, 72, 40, 28, 20, 1, 7
2020/12/20, 91, 50, 27, 29, 1, 7
2020/12/21, 112, 43, 21, 35, 1, 7
2020/12/22, 98, 36, 25, 30, , 6
2020/12/23, 83, 38, 9, 38, 1, 7
2020/12/24, 91, 46, 29, 28, , 7
2020/12/25, 100, 40, 27, 29, , 6
2020/12/26, 73, 43, 20, 50, 1, 7
2020/12/27, 85, 35, 31, 40, 1, 7
2020/12/28, 76, 42, 27, 44, 2, 7
2020/12/29, 92, 46, 25, 26, 1, 6
2020/12/30, 68, 29, 23, 23, 1, 4
2020/12/31, 57, 29, 23, 29, 2, 5
2021/1/1, 61, 29, 27, 33, 1, 5
2021/1/2, 65, 37, 30, 35, , 6
2021/1/3, 78, 47, 24, 43, 2, 7
2020/7/1, 28, 11, 6, 29, 1, 5
2020/7/2, 33, 12, 5, 29, 1, 5
2020/7/3, 34, 12, 3, 28, 1, 5
2020/7/4, 29, 9, 7, 24, 1, 4
2020/7/5, 22, 10, 5, 24, 1, 4
2020/7/6, 26, 11, 4, 28, 2, 4
2020/7/7, 26, 15, 4, 23, 1, 4
2020/7/8, 30, 17, 6, 22, 1, 4
2020/7/9, 34, 16, 3, 23, 1, 5
2020/7/10, 32, 14, 4, 27, 2, 5
2020/7/11, 34, 9, 5, 22, 1, 4
2020/7/12, 25, 7, 5, 26, 2, 4
2020/7/13, 20, 11, 8, 30, 3, 5
2020/7/14, 30, 9, 6, 26, 2, 4
2020/7/15, 24, 8, 5, 22, 2, 4
2020/7/16, 20, 8, 4, 22, 2, 5
2020/7/17, 18, 7, 4, 23, 2, 4
2020/7/18, 19, 7, 7, 21, 2, 4
2020/7/19, 22, 9, 5, 24, 1, 4
2020/7/20, 24, 10, 5, 29, 1, 4
2020/7/21, 36, 11, 6, 21, 1, 4
2020/7/22, 30, 9, 4, 28, 2, 4
2020/7/23, 24, 6, 6, 28, 2, 3
2020/7/24, 24, 9, 6, 30, 2, 4
2020/7/25, 26, 7, 8, 21, 1, 4
2020/7/26, 19, 8, 4, 22, 1, 3
2020/7/27, 20, 8, 4, 23, 2, 4
2020/7/28, 19, 10, 5, 28, 2, 4
2020/7/29, 29, 11, 23, 20, , 3
2020/7/30, 28, 12, 18, 15, , 3
2020/7/31, 28, 12, 9, 19, , 3
2020/8/1, 25, 9, 12, 22, , 4
2020/8/2, 22, 7, 10, 25, , 5
2020/8/3, 29, 9, 6, 25, 1, 5
2020/8/4, 26, 11, 4, 23, 1, 5
2020/8/5, 28, 11, 4, 19, 1, 4
2020/8/6, 34, 12, 5, 18, , 4
2020/8/7, 28, 11, 5, 21, 1, 4
2020/8/8, 24, 7, 6, 24, 1, 4
2020/8/9, 17, 9, 6, 28, 2, 3
2020/8/10, 25, 9, 3, 21, 1, 3
2020/8/11, 27, 12, 6, 23, 1, 3
2020/8/12, 31, 14, 5, 21, 1, 3
2020/8/13, 36, 11, 4, 25, 1, 3
2020/8/14, 34, 9, 5, 27, 2, 3
2020/8/15, 27, 11, 8, 22, 1, 3
2020/8/16, 34, 14, 7, 21, 1, 3
2020/8/17, 42, 14, 11, 18, 1, 3
2020/8/18, 39, 9, 16, 16, , 2
2020/8/19, 23, 17, 13, 24, 1, 3
2020/8/20, 45, 31, 18, 36, 2, 4
2020/8/21, 77, 35, 9, 46, 4, 4
2020/8/22, 87, 15, 4, 30, 3, 3
2020/8/23, 52, 16, 13, 33, 3, 3
2020/8/24, 46, 17, 14, 29, 2, 3
2020/8/25, 42, 16, 8, 27, 2, 4
2020/8/26, 39, 22, 31, 45, 2, 4
2020/8/27, 58, 28, 20, 50, 2, 5
2020/8/28, 71, 32, 19, 60, 2, 6
2020/8/29, 81, 34, 30, 43, 2, 6
2020/8/30, 88, 20, 19, 35, 2, 5
2020/8/31, 55, 39, 38, 66, 7, 6
2020/9/1, 98, 45, 26, 76, 6, 7
2020/9/2, 113, 50, 23, 66, 4, 8
2020/9/3, 128, 37, 32, 47, 1, 7
2020/9/4, 97, 23, 31, 44, 1, 6
2020/9/5, 64, 21, 19, 43, 2, 6
2020/9/6, 63, 12, 10, 29, 1, 5
2020/9/7, 40, 11, 7, 27, 1, 5
2020/9/8, 33, 11, 5, 33, 2, 6
2020/9/9, 37, 12, 4, 33, 2, 5
2020/9/10, 40, 7, 4, 27, 1, 5
2020/9/11, 24, 12, 21, 37, 2, 5
2020/9/12, 36, 13, 25, 33, , 6
2020/9/13, 45, 20, 22, 32, , 6
2020/9/14, 53, 15, 22, 28, 1, 6
2020/9/15, 46, 13, 7, 20, 1, 5
2020/9/16, 34, 15, 8, 17, , 4
2020/9/17, 38, 15, 5, 20, , 4
2020/9/18, 34, 13, 4, 26, 1, 5
2020/9/19, 36, 11, 9, 26, , 5
2020/9/20, 34, 12, 8, 34, 1, 5
2020/9/21, 39, 27, 19, 39, , 6
2020/9/22, 59, 24, 22, 34, , 5
2020/9/23, 54, 21, 21, 34, 1, 6
2020/9/24, 56, 26, 19, 36, 1, 7
2020/9/25, 67, 32, 34, 42, 1, 6
2020/9/26, 69, 26, 27, 28, , 5
2020/9/27, 57, 22, 31, 29, , 6
2020/9/28, 62, 26, 25, 41, , 6
2020/9/29, 69, 19, 21, 39, , 6
2020/9/30, 55, 25, 36, 27, , 5
2020/4/1, 49, 28, 19, 42, 1, 7
2020/4/2, 57, 31, 20, 44, 2, 7
2020/4/3, 74, 14, 16, 36, 1, 8
2020/4/4, 50, 19, 17, 30, 1, 7
2020/4/5, 57, 19, 20, 40, 2, 7
2020/4/6, 55, 13, 10, 38, 3, 8
2020/4/7, 49, 27, 20, 41, 2, 7
2020/4/8, 62, 31, 21, 57, 3, 6
2020/4/9, 58, 31, 24, 45, 2, 6
2020/4/10, 64, 47, 19, 48, 3, 7
2020/4/11, 79, 17, 29, 27, 2, 7
2020/4/12, 46, 22, 29, 40, 2, 5
2020/4/13, 57, 38, 22, 60, 3, 7
2020/4/14, 72, 44, 16, 67, 3, 8
2020/4/15, 85, 40, 9, 57, 4, 7
2020/4/16, 86, 32, 11, 45, 3, 7
2020/4/17, 68, 38, 11, 44, 3, 6
2020/4/18, 76, 28, 8, 32, 2, 7
2020/4/19, 65, 19, 8, 37, 3, 7
2020/4/20, 53, 18, 10, 34, 3, 6
2020/4/21, 53, 15, 17, 44, 2, 7
2020/4/22, 45, 15, 25, 42, 2, 7
2020/4/23, 43, 16, 15, 42, 3, 8
2020/4/24, 46, 31, 13, 55, 4, 8
2020/4/25, 81, 66, 44, 69, 3, 
2020/4/26, 157, 59, 19, 82, 4, 
2020/4/27, 126, 36, 25, 61, 3, 7
2020/4/28, 67, 41, 30, 57, 2, 7
2020/4/29, 72, 37, 25, 57, 3, 7
2020/4/30, 74, 28, 11, 41, 3, 7
2020/5/1, 64, 26, 8, 46, 4, 7
2020/5/2, 67, 18, 13, 30, 2, 7
2020/5/3, 48, 14, 11, 33, 3, 6
2020/5/4, 38, 11, 11, 33, 3, 7
2020/5/5, 32, 13, 10, 32, 2, 7
2020/5/6, 39, 11, 10, 36, 2, 6
2020/5/7, 34, 9, 9, 27, 1, 6
2020/5/8, 29, 10, 4, 26, 1, 4
2020/5/9, 29, 12, 7, 29, 1, 4
2020/5/10, 30, 20, 19, 44, 3, 5
2020/5/11, 53, 30, 23, 64, 3, 6
2020/5/12, 79, 46, 48, 53, 2, 6
2020/5/13, 112, 37, 43, 32, , 5
2020/5/14, 69, 23, 19, 27, , 5
2020/5/15, 55, 18, 7, 30, 1, 4
2020/5/16, 46, 12, 9, 27, 2, 4
2020/5/17, 35, 13, 7, 40, 1, 5
2020/5/18, 38, 15, 13, 42, 1, 5
2020/5/19, 44, 20, 17, 35, , 5
2020/5/20, 54, 18, 14, 32, 1, 5
2020/5/21, 47, 22, 15, 40, 2, 5
2020/5/22, 56, 14, 23, 35, , 5
2020/5/23, 42, 14, 22, 31, , 5
2020/5/24, 46, 16, 17, 33, , 5
2020/5/25, 45, 21, 5, 39, 1, 5
2020/5/26, 52, 27, 16, 46, 3, 6
2020/5/27, 69, 29, 22, 30, , 5
2020/5/28, 68, 22, 19, 33, , 5
2020/5/29, 58, 14, 5, 34, 1, 6
2020/5/30, 45, 14, 5, 23, , 4
2020/5/31, 36, 13, 4, 22, 1, 4
2020/6/1, 34, 11, 2, 24, 1, 4
2020/6/2, 32, 12, 4, 27, 1, 4
2020/6/3, 31, 11, 5, 25, , 4
2020/6/4, 28, 12, 6, 26, , 4
2020/6/5, 28, 12, 11, 31, 1, 5
2020/6/6, 35, 16, 6, 29, , 5
2020/6/7, 45, 18, 7, 31, , 5
2020/6/8, 43, 16, 5, 27, 1, 4
2020/6/9, 38, 12, 5, 27, , 4
2020/6/10, 31, 9, 4, 29, 1, 4
2020/6/11, 26, 11, 5, 29, 1, 4
2020/6/12, 35, 13, 9, 21, , 3
2020/6/13, 31, 11, 11, 25, , 4
2020/6/14, 30, 12, 8, 28, , 4
2020/6/15, 27, 11, 5, 24, 1, 4
2020/6/16, 27, 8, 4, 29, 1, 4
2020/6/17, 22, 9, 5, 25, 1, 4
2020/6/18, 24, 8, 6, 26, 1, 4
2020/6/19, 27, 8, 4, 26, 1, 4
2020/6/20, 25, 7, 5, 20, 1, 4
2020/6/21, 22, 13, 5, 23, 1, 4
2020/6/22, 29, 13, 5, 24, 1, 3
2020/6/23, 25, 13, 6, 22, , 3
2020/6/24, 29, 11, 5, 19, 1, 4
2020/6/25, 26, 12, 4, 23, 1, 4
2020/6/26, 27, 9, 4, 26, 1, 4
2020/6/27, 23, 7, 6, 24, 1, 4
2020/6/28, 22, 8, 4, 28, 2, 5
2020/6/29, 27, 7, 4, 29, 2, 5
2020/6/30, 25, 8, 7, 23, 1, 5
2020/1/1, 89, 30, 19, 32, 1, 5
2020/1/2, 76, 47, 14, 44, 2, 6
2020/1/3, 105, 47, 17, 50, 2, 6
2020/1/4, 116, 29, 24, 29, 1, 5
2020/1/5, 73, 29, 21, 39, 2, 5
2020/1/6, 69, 35, 12, 48, 3, 7
2020/1/7, 73, 35, 19, 46, 2, 6
2020/1/8, 75, 40, 29, 37, , 7
2020/1/9, 78, 48, 26, 44, 1, 7
2020/1/10, 105, 51, 21, 48, 2, 6
2020/1/11, 105, 40, 14, 35, 1, 8
2020/1/12, 80, 38, 15, 35, 1, 8
2020/1/13, 82, 42, 26, 39, , 7
2020/1/14, 93, 48, 30, 35, , 6
2020/1/15, 99, 53, 20, 36, , 7
2020/1/16, 119, 34, 11, 31, 1, 7
2020/1/17, 74, 26, 9, 35, 1, 8
2020/1/18, 66, 39, 18, 31, 1, 7
2020/1/19, 89, 33, 14, 36, 1, 7
2020/1/20, 85, 38, 18, 36, 1, 7
2020/1/21, 90, 45, 29, 44, 1, 7
2020/1/22, 104, 39, 15, 38, 1, 7
2020/1/23, 89, 32, 14, 32, , 6
2020/1/24, 80, 22, 18, 24, , 6
2020/1/25, 63, 10, 7, 18, , 7
2020/1/26, 47, 7, 13, 17, , 6
2020/1/27, 28, 8, 13, 19, , 5
2020/1/28, 34, 18, 17, 24, , 5
2020/1/29, 58, 20, 22, 24, , 4
2020/1/30, 66, 25, 25, 32, 1, 5
2020/1/31, 76, 32, 24, 30, , 5
2020/2/1, 77, 37, 31, 29, , 6
2020/2/2, 84, 30, 24, 33, , 6
2020/2/3, 72, 24, 21, 27, , 6
2020/2/4, 67, 21, 21, 26, , 6
2020/2/5, 60, 29, 26, 28, , 5
2020/2/6, 64, 36, 18, 30, 1, 7
2020/2/7, 78, 9, 11, 17, , 6
2020/2/8, 39, 16, 10, 19, , 6
2020/2/9, 51, 26, 11, 23, , 6
2020/2/10, 70, 42, 8, 39, 2, 7
2020/2/11, 92, 52, 8, 41, 3, 7
2020/2/12, 106, 26, 3, 34, 1, 7
2020/2/13, 67, 24, 5, 31, 1, 7
2020/2/14, 63, 38, 10, 28, 1, 7
2020/2/15, 81, 7, 13, 16, 1, 7
2020/2/16, 24, 12, 21, 16, , 4
2020/2/17, 39, 19, 20, 28, , 4
2020/2/18, 48, 28, 25, 32, , 4
2020/2/19, 61, 26, 22, 35, , 5
2020/2/20, 62, 24, 24, 34, , 5
2020/2/21, 55, 37, 19, 50, 2, 6
2020/2/22, 83, 35, 29, 24, , 5
2020/2/23, 71, 45, 33, 31, , 5
2020/2/24, 72, 38, 15, 35, 1, 6
2020/2/25, 70, 31, 1, 39, 3, 6
2020/2/26, 68, 23, 23, 28, 1, 5
2020/2/27, 60, 28, 29, 32, , 6
2020/2/28, 65, 26, 7, 39, 2, 6
2020/2/29, 62, 30, 12, 39, 5, 6
2020/3/1, 73, 24, 14, 36, 1, 6
2020/3/2, 62, 27, 21, 36, 1, 8
2020/3/3, 62, 18, 18, 42, 2, 7
2020/3/4, 51, 13, 12, 35, 2, 7
2020/3/5, 41, 29, 17, 46, 2, 7
2020/3/6, 71, 44, 14, 50, 2, 7
2020/3/7, 90, 32, 8, 35, 2, 7
2020/3/8, 81, 32, 7, 41, 3, 7
2020/3/9, 71, 20, 15, 48, 3, 7
2020/3/10, 47, 28, 19, 42, 2, 7
2020/3/11, 65, 56, 23, 47, 2, 7
2020/3/12, 100, 57, 10, 45, 3, 8
2020/3/13, 133, 23, 10, 44, 3, 7
2020/3/14, 60, 42, 23, 34, 2, 8
2020/3/15, 92, 48, 24, 48, 2, 7
2020/3/16, 79, 52, 22, 54, 3, 7
2020/3/17, 81, 44, 17, 52, 3, 7
2020/3/18, 87, 27, 5, 47, 3, 7
2020/3/19, 71, 37, 8, 48, 3, 7
2020/3/20, 90, 61, 13, 48, 3, 7
2020/3/21, 106, 33, , 34, 3, 7
2020/3/22, 78, 23, 14, 42, 4, 8
2020/3/23, 65, 36, 23, 44, 3, 7
2020/3/24, 75, 33, 19, 44, 2, 7
2020/3/25, 70, 32, 13, 41, 2, 7
2020/3/26, 79, 28, 6, 40, 2, 6
2020/3/27, 72, 24, 11, 40, 3, 7
2020/3/28, 65, 20, 15, 25, 1, 6
2020/3/29, 36, , , , , 
2019/10/1, 145, 48, 46, 50, 2, 6
2019/10/2, 113, 31, 25, 48, 3, 6
2019/10/3, 82, 25, 15, 37, 2, 6
2019/10/4, 71, 21, 8, 43, 3, 5
2019/10/5, 63, 21, 31, 17, , 5
2019/10/6, 56, 27, 26, 22, , 5
2019/10/7, 64, 34, 20, 35, 1, 5
2019/10/8, 78, 38, 32, 39, 1, 5
2019/10/9, 84, 34, 30, 37, 1, 6
2019/10/10, 77, 44, 23, 56, 2, 5
2019/10/11, 99, 46, 31, 55, 2, 5
2019/10/12, 107, 28, 40, 29, , 6
2019/10/13, 82, 32, 30, 29, , 8
2019/10/14, 96, 33, 17, 35, 1, 6
2019/10/15, 77, 33, 29, 40, 1, 4
2019/10/16, 70, 38, 29, 38, 1, 5
2019/10/17, 81, 43, 29, 54, 2, 6
2019/10/18, 93, 52, 40, 45, 2, 7
2019/10/19, 115, 45, 59, 26, , 7
2019/10/20, 96, 52, 48, 47, 2, 7
2019/10/21, 94, 40, 14, 48, 1, 5
2019/10/22, 83, 36, 26, 38, , 5
2019/10/23, 79, 40, 35, 36, 1, 5
2019/10/24, 85, 42, 36, 34, , 6
2019/10/25, 88, 42, 42, 35, , 6
2019/10/26, 88, 54, 54, 27, , 8
2019/10/27, 119, 54, 42, 35, 1, 9
2019/10/28, 120, 20, 19, 29, , 7
2019/10/29, 53, 36, 24, 32, 1, 4
2019/10/30, 73, 56, 46, 34, 1, 5
2019/10/31, 96, 43, 39, 34, 1, 5
2019/11/1, 74, 38, 25, 37, 1, 5
2019/11/2, 68, 44, 37, 33, 1, 6
2019/11/3, 85, 56, 40, 36, 3, 6
2019/11/4, 112, 54, 44, 38, 2, 6
2019/11/5, 107, 53, 36, 45, 1, 7
2019/11/6, 97, 48, 37, 38, 2, 7
2019/11/7, 97, 45, 40, 31, 2, 7
2019/11/8, 93, 45, 36, 35, 2, 8
2019/11/9, 94, 46, 35, 37, 1, 8
2019/11/10, 93, 41, 63, 38, 1, 8
2019/11/11, 86, 37, 45, 22, , 4
2019/11/12, 78, 59, 56, 22, 1, 5
2019/11/13, 115, 56, 44, 18, 2, 4
2019/11/14, 114, 53, 42, 21, , 4
2019/11/15, 92, 42, 34, 23, , 4
2019/11/16, 70, 34, 32, 21, , 5
2019/11/17, 67, 59, 50, 41, 2, 7
2019/11/18, 115, 46, 28, 24, 1, 4
2019/11/19, 95, 39, 35, 26, 1, 5
2019/11/20, 79, 46, 28, 35, 1, 4
2019/11/21, 79, 42, 25, 38, 2, 5
2019/11/22, 76, 26, 22, 28, , 4
2019/11/23, 65, 31, 30, 33, 1, 5
2019/11/24, 77, 30, 21, 38, 1, 5
2019/11/25, 68, 46, 16, 30, 1, 6
2019/11/26, 96, 36, 21, 38, 1, 6
2019/11/27, 76, 31, 15, 28, 1, 7
2019/11/28, 59, 25, 18, 30, 1, 7
2019/11/29, 61, 33, 21, 36, 1, 7
2019/11/30, 73, 41, 28, 39, 1, 7
2019/12/1, 87, 35, 19, 23, 2, 7
2019/12/2, 66, 37, 24, 33, 3, 3
2019/12/3, 81, 39, 30, 29, 3, 3
2019/12/4, 82, 28, 32, 24, 2, 2
2019/12/5, 67, 38, 31, 23, 3, 3
2019/12/6, 76, 40, 30, 29, 3, 4
2019/12/7, 84, 27, 30, 29, 2, 4
2019/12/8, 65, 34, 16, 46, 2, 5
2019/12/9, 75, 39, 18, 43, 2, 5
2019/12/10, 80, 51, 17, 62, 4, 7
2019/12/11, 107, 44, 27, 39, 1, 5
2019/12/12, 91, 55, 26, 42, 2, 6
2019/12/13, 97, 46, 21, 44, 2, 5
2019/12/14, 87, 40, 24, 30, 1, 5
2019/12/15, 82, 35, 25, 38, 2, 5
2019/12/16, 73, 27, 7, 38, 2, 5
2019/12/17, 64, 30, 14, 33, 1, 6
2019/12/18, 76, 47, 16, 25, , 7
2019/12/19, 110, 45, 6, 35, 1, 9
2019/12/20, 106, 30, 7, 36, 2, 8
2019/12/21, 82, 55, 5, 56, 6, 8
2019/12/22, 126, 58, 11, 44, 4, 8
2019/12/23, 130, 39, 19, 43, 1, 6
2019/12/24, 92, 37, 28, 31, 1, 5
2019/12/25, 95, 54, 16, 50, 3, 7
2019/12/26, 118, 25, 16, 32, 1, 7
2019/12/27, 59, 46, 23, 40, 2, 8
2019/12/28, 98, 38, 28, 38, 2, 7
2019/12/29, 91, , , , , 
2019/7/1, 37, 12, 9, 23, , 8
2019/7/2, 38, 14, 9, 27, , 8
2019/7/3, 49, 24, 3, 28, 1, 5
2019/7/4, 52, 18, 5, 27, 1, 4
2019/7/5, 42, 17, 7, 26, 1, 4
2019/7/6, 42, 17, 7, 25, 1, 5
2019/7/7, 45, 23, 9, 26, 1, 5
2019/7/8, 53, 27, 9, 26, 1, 4
2019/7/9, 58, 22, 13, 32, 1, 5
2019/7/10, 56, 19, 5, 35, 3, 5
2019/7/11, 52, 26, 8, 31, 1, 4
2019/7/12, 62, 28, 9, 31, 1, 4
2019/7/13, 64, 28, 11, 26, 1, 5
2019/7/14, 64, 27, 8, 35, 2, 5
2019/7/15, 65, 27, 8, 39, 2, 5
2019/7/16, 67, 45, 26, 63, 3, 7
2019/7/17, 102, 57, 32, 71, 2, 8
2019/7/18, 135, 34, 5, 55, 2, 8
2019/7/19, 85, 22, 5, 36, 1, 7
2019/7/20, 59, 18, 6, 31, 1, 6
2019/7/21, 49, 20, 4, 30, 1, 6
2019/7/22, 56, 19, 5, 29, 1, 6
2019/7/23, 54, 18, 6, 28, 1, 6
2019/7/24, 52, 15, 6, 30, 1, 6
2019/7/25, 48, 16, 6, 32, 1, 6
2019/7/26, 50, 14, 7, 30, 2, 6
2019/7/27, 45, 14, 3, 28, 3, 7
2019/7/28, 45, 10, 5, 20, 1, 6
2019/7/29, 39, 14, 8, 19, , 6
2019/7/30, 39, 9, 16, 9, , 5
2019/7/31, 24, 16, 16, 22, , 7
2019/8/1, 40, 20, 12, 26, 1, 7
2019/8/2, 51, 12, 12, 22, , 7
2019/8/3, 39, 18, 14, 23, , 7
2019/8/4, 51, 15, 21, 24, 1, 7
2019/8/5, 47, 18, 13, 26, 1, 6
2019/8/6, 50, 20, 8, 28, 1, 4
2019/8/7, 52, 43, 59, 61, 3, 6
2019/8/8, 101, 43, 21, 66, 4, 7
2019/8/9, 107, 31, 27, 33, 1, 6
