date, pm25, pm10, o3, no2, so2, co
2024/11/1, 49, 17, 40, 6, 2, 3
2024/11/2, 36, 26, 60, 5, 3, 3
2024/11/3, 51, 40, 85, 5, 3, 3
2024/11/4, 73, 34, 64, 6, 3, 4
2024/11/5, 70, 41, 71, 6, 3, 5
2024/11/6, 84, 35, 61, 9, 3, 4
2024/11/7, 66, 28, 62, 9, 3, 4
2024/11/8, 53, 27, 48, 8, 3, 3
2024/11/9, 50, 24, 34, 6, 2, 3
2024/11/10, 46, 31, 50, 7, 3, 3
2024/11/11, 63, 34, 70, 11, 3, 4
2024/11/12, 69, 24, 24, 9, 3, 3
2024/11/13, 50, 13, 29, 4, 2, 2
2024/11/14, 19, 9, 22, 10, 2, 3
2024/11/15, 18, 15, 24, 15, 2, 3
2024/11/16, 25, 14, 37, 8, 2, 2
2024/11/17, 23, 25, 28, 7, 2, 3
2024/11/18, 50, 10, 14, 5, 1, 2
2024/11/19, 24, 3, 14, 5, , 1
2024/11/20, 14, 8, 19, 6, , 1
2024/11/21, 27, 16, 28, 7, , 2
2024/11/22, 47, 20, 32, 5, , 2
2024/11/23, 58, , , , , 
2024/10/1, 40, 22, 45, 5, 2, 3
2024/10/2, 47, 28, 58, 4, 3, 3
2024/10/3, 52, 23, 57, 7, 3, 3
2024/10/4, 45, 22, 61, 5, 2, 2
2024/10/5, 49, 19, 49, 6, 3, 3
2024/10/6, 48, 23, 53, 11, 2, 3
2024/10/7, 59, 26, 62, 5, 2, 3
2024/10/8, 66, 27, 37, 6, 2, 3
2024/10/9, 68, 17, 49, 5, 2, 3
2024/10/10, 48, 20, 76, 9, 2, 4
2024/10/11, 52, 33, 79, 6, 2, 3
2024/10/12, 62, 21, 56, 3, 2, 2
2024/10/13, 35, 20, 44, 5, 2, 2
2024/10/14, 40, 22, 41, 5, 2, 2
2024/10/15, 49, 21, 42, 5, 2, 2
2024/10/16, 40, 21, 41, 5, 2, 2
2024/10/17, 34, 21, 34, 6, 2, 2
2024/10/18, 39, 22, 60, 10, 2, 3
2024/10/19, 48, 19, 45, 4, 2, 2
2024/10/20, 31, 23, 51, 5, 2, 3
2024/10/21, 46, 20, 52, 5, 2, 3
2024/10/22, 42, 21, 41, 4, 2, 3
2024/10/23, 42, 25, 55, 7, 3, 4
2024/10/24, 48, 28, 56, 6, 3, 3
2024/10/25, 53, 26, 36, 6, 3, 3
2024/10/26, 59, 24, 37, 5, 3, 3
2024/10/27, 57, 15, 29, 7, 2, 4
2024/10/28, 30, 17, 39, 8, 2, 4
2024/10/29, 41, 25, 52, 11, 3, 4
2024/10/30, 59, 33, 62, 13, 3, 4
2024/10/31, 67, 22, 57, 7, 2, 3
2024/7/1, 31, 21, 19, 8, , 
2024/7/2, 28, 13, 18, 6, , 
2024/7/3, 19, 12, 21, 8, , 
2024/7/4, 22, 20, 5, 12, , 1
2024/7/5, 41, 10, 17, 4, , 
2024/7/6, 11, 12, 19, 5, , 
2024/7/7, 13, 16, 25, 7, , 
2024/7/8, 32, 14, 23, 7, , 
2024/7/9, 22, 10, 23, 7, , 
2024/7/10, 16, 10, 20, 6, , 
2024/7/11, 14, 11, 19, 10, , 
2024/7/12, 17, 13, 17, 7, , 
2024/7/13, 15, 13, 22, 4, , 
2024/7/14, 26, 14, 18, 5, , 
2024/7/15, 13, 14, 16, 5, , 
2024/7/16, 15, 14, 22, 6, , 
2024/7/17, 18, 13, 18, 8, , 
2024/7/18, 20, 13, 11, 6, , 
2024/7/19, 19, 17, 13, 4, , 
2024/7/20, 17, 15, 18, 2, , 
2024/7/21, 18, 13, 21, 4, , 
2024/7/22, 18, 15, 24, 10, , 
2024/7/23, 21, 23, 41, 18, 1, 1
2024/7/24, 38, 26, 36, 12, 1, 1
2024/7/25, 49, 20, 22, 9, , 1
2024/7/26, 34, 17, 25, 9, , 1
2024/7/27, 26, 10, 20, 5, , 1
2024/7/28, 15, 12, 15, 5, , 
2024/7/29, 18, 10, 19, 7, , 
2024/7/30, 13, 16, 17, 11, , 1
2024/7/31, 23, 25, 21, 9, , 1
2024/8/1, 47, 23, 20, 8, , 1
2024/8/2, 44, 20, 23, 9, , 1
2024/8/3, 37, 22, 46, 14, 1, 1
2024/8/4, 48, 29, 59, 16, 1, 2
2024/8/5, 60, 24, 45, 12, , 2
2024/8/6, 56, 26, 48, 17, , 2
2024/8/7, 60, 20, 32, 10, 1, 1
2024/8/8, 44, 17, 22, 7, 1, 
2024/8/9, 28, 19, 23, 8, , 1
2024/8/10, 36, 20, 25, 9, , 1
2024/8/11, 43, 18, 17, 16, , 1
2024/8/12, 38, 19, 27, 12, , 1
2024/8/13, 41, 18, 13, 15, 1, 2
2024/8/14, 36, 18, 10, 19, 1, 2
2024/8/15, 37, 16, 14, 13, 1, 2
2024/8/16, 34, 13, 16, 14, , 1
2024/8/17, 25, 16, 23, 9, , 1
2024/8/18, 27, 16, 17, 15, 1, 1
2024/8/19, 34, 15, 16, 13, , 1
2024/8/20, 26, 16, 13, 16, 1, 1
2024/8/21, 26, 19, 12, 13, 1, 1
2024/8/22, 31, 20, 15, 15, 1, 1
2024/8/23, 45, 20, 28, 14, 1, 1
2024/8/24, 50, 15, 22, 13, 1, 1
2024/8/25, 33, 20, 31, 13, 1, 1
2024/8/26, 37, 21, 38, 17, 3, 1
2024/8/27, 49, 30, 63, 23, 3, 3
2024/8/28, 69, 28, 68, 9, 2, 2
2024/8/29, 64, 24, 41, 3, 2, 1
2024/8/30, 67, 13, 25, 4, 3, 1
2024/8/31, 24, 14, 25, 7, 3, 1
2024/9/1, 25, 24, 50, 16, 3, 2
2024/9/2, 49, 30, 91, 18, 3, 2
2024/9/3, 67, 24, 65, 8, 2, 2
2024/9/4, 51, 24, 30, 2, 3, 1
2024/9/5, 41, 19, 27, 2, 3, 1
2024/9/6, 24, 22, 21, 4, 2, 1
2024/9/7, 32, 13, 21, 5, 2, 1
2024/9/8, 19, 12, 27, 8, 3, 1
2024/9/9, 18, 18, 33, 9, 3, 1
2024/9/10, 36, 22, 31, 11, 3, 1
2024/9/11, 52, 19, 31, 17, 3, 2
2024/9/12, 48, 17, 35, 9, 3, 1
2024/9/13, 45, 20, 29, 18, 3, 2
2024/9/14, 44, 27, 78, 17, 2, 3
2024/9/15, 64, 14, 30, 8, 2, 1
2024/9/16, 33, 14, 37, 4, 2, 1
2024/9/17, 30, 20, 34, 5, 2, 1
2024/9/18, 26, 23, 43, 3, 3, 1
2024/9/19, 34, 14, 31, 6, 3, 1
2024/9/20, 30, 10, 20, 13, 3, 2
2024/9/21, 26, 10, 24, 5, 2, 2
2024/9/22, 25, 6, 27, 7, 2, 2
2024/9/23, 18, 9, 10, 14, 2, 2
2024/9/24, 17, 11, 20, 16, 2, 3
2024/9/25, 17, 16, 43, 21, 2, 4
2024/9/26, 36, 19, 44, 21, 2, 3
2024/9/27, 46, 26, 41, 19, 2, 3
2024/9/28, 59, 21, 46, 11, 2, 2
2024/9/29, 47, 29, 82, 22, 3, 3
2024/9/30, 63, 17, 36, 4, 2, 2
2024/4/1, 88, 37, 19, 11, 2, 1
2024/4/2, 103, 16, 14, 10, 2, 
2024/4/3, 44, 16, 17, 8, 2, 
2024/4/4, 46, 27, 35, 4, 2, 
2024/4/5, 77, 22, 33, 7, 1, 1
2024/4/6, 61, 26, 32, 6, 2, 1
2024/4/7, 56, 32, 28, 9, 2, 2
2024/4/8, 65, 11, 32, 7, 2, 3
2024/4/9, 29, 28, 78, 5, 2, 2
2024/4/10, 62, 28, 65, 5, 1, 2
2024/4/11, 67, 30, 45, 19, 1, 2
2024/4/12, 71, 25, 36, 18, 1, 3
2024/4/13, 69, 15, 22, 8, 1, 1
2024/4/14, 47, 19, 21, 10, 1, 1
2024/4/15, 56, 24, 20, 12, , 1
2024/4/16, 72, 18, 19, 9, , 1
2024/4/17, 57, 18, 33, 18, , 2
2024/4/18, 53, 17, 19, 9, , 1
2024/4/19, 50, 18, 31, 9, , 1
2024/4/20, 53, 10, 26, 12, , 1
2024/4/21, 31, 16, 14, 19, 1, 2
2024/4/22, 48, 16, 24, 18, , 2
2024/4/23, 49, 22, 34, 15, , 3
2024/4/24, 63, 15, 38, 11, , 2
2024/4/25, 40, 17, 24, 11, , 2
2024/4/26, 43, 22, 11, 9, , 1
2024/4/27, 50, 14, 45, 5, , 1
2024/4/28, 27, 18, 26, 10, , 1
2024/4/29, 43, 16, 40, 8, 1, 1
2024/4/30, 46, 20, 35, 14, , 3
2024/5/1, 47, 24, 53, 7, , 2
2024/5/2, 46, 28, 59, 4, , 2
2024/5/3, 44, 16, 50, 7, , 2
2024/5/4, 34, 12, 47, 8, , 2
2024/5/5, 18, 20, 26, 14, , 2
2024/5/6, 42, 31, 50, 16, 1, 3
2024/5/7, 65, 30, 77, 4, , 3
2024/5/8, 75, 40, 93, 4, , 3
2024/5/9, 71, 36, 70, 4, , 2
2024/5/10, 56, 29, 50, 3, , 2
2024/5/11, 43, 28, 34, 8, , 3
2024/5/12, 52, 28, 49, 10, , 3
2024/5/13, 51, 31, 64, 6, , 2
2024/5/14, 44, 29, 94, 5, , 2
2024/5/15, 49, 42, 101, 7, 1, 2
2024/5/16, 68, 37, 70, 4, 1, 2
2024/5/17, 52, 28, 66, 4, 1, 2
2024/5/18, 54, 31, 53, 4, 1, 2
2024/5/19, 59, 17, 31, 6, 1, 2
2024/5/20, 38, 12, 27, 11, 1, 2
2024/5/21, 23, 15, 33, 8, 1, 2
2024/5/22, 27, 13, 32, 6, 1, 2
2024/5/23, 24, 10, 26, 9, 1, 2
2024/5/24, 20, 14, 23, 8, 1, 2
2024/5/25, 23, 15, 20, 9, 1, 1
2024/5/26, 36, 18, 15, 11, 1, 2
2024/5/27, 41, 17, 52, 11, 1, 2
2024/5/28, 31, 36, 59, 4, 1, 2
2024/5/29, 50, 19, 45, 5, 1, 2
2024/5/30, 35, 17, 24, 7, 1, 2
2024/5/31, 30, 15, 27, 7, , 2
2024/6/1, 19, 19, 39, 15, 1, 3
2024/6/2, 48, 21, 41, 12, 1, 3
2024/6/3, 45, 26, 54, 5, 1, 2
2024/6/4, 53, 20, 41, 5, 1, 2
2024/6/5, 49, 18, 37, 5, , 3
2024/6/6, 46, 18, 42, 5, , 2
2024/6/7, 37, 13, 36, 5, , 2
2024/6/8, 20, 13, 17, 8, , 2
2024/6/9, 23, 12, 15, 8, , 2
2024/6/10, 18, 18, 16, 12, , 2
2024/6/11, 28, 20, 21, 10, , 2
2024/6/12, 39, 23, 21, 11, , 2
2024/6/13, 42, 25, 21, 11, 2, 2
2024/6/14, 49, 23, 24, 10, 4, 2
2024/6/15, 43, 19, 20, 8, 1, 2
2024/6/16, 29, 19, 19, 9, , 1
2024/6/17, 28, 19, 20, 9, , 1
2024/6/18, 32, 18, 18, 9, , 1
2024/6/19, 24, 16, 17, 9, , 1
2024/6/20, 22, 16, 18, 7, , 
2024/6/21, 30, 23, 20, 5, , 
2024/6/22, 58, 15, 23, 4, , 
2024/6/23, 17, 15, 21, 6, , 
2024/6/24, 18, 16, 19, 7, , 
2024/6/25, 17, 15, 23, 6, , 
2024/6/26, 28, 14, 21, 5, , 
2024/6/27, 15, 15, 20, 6, , 
2024/6/28, 17, 14, 13, 10, , 
2024/6/29, 20, 17, 16, 4, , 
2024/6/30, 22, 20, 23, 4, , 
2024/1/1, 113, 47, 57, 9, , 4
2024/1/2, 93, 36, 46, 10, , 4
2024/1/3, 78, 28, 53, 12, , 4
2024/1/4, 63, 32, 60, 17, , 3
2024/1/5, 71, 30, 71, 22, , 4
2024/1/6, 76, 42, 72, 9, 1, 4
2024/1/7, 92, 48, 72, 7, 1, 3
2024/1/8, 100, 44, 65, 15, 1, 3
2024/1/9, 89, 27, 45, 7, , 3
2024/1/10, 62, 32, 61, 9, , 4
2024/1/11, 80, 52, 76, 11, 1, 5
2024/1/12, 111, 40, 73, 18, 1, 4
2024/1/13, 96, 21, 48, 12, , 3
2024/1/14, 50, 23, 67, 16, , 3
2024/1/15, 56, 32, 62, 5, , 4
2024/1/16, 74, 30, 47, 7, , 3
2024/1/17, 67, 23, 42, 12, , 2
2024/1/18, 50, 17, 55, 14, , 3
2024/1/19, 45, 21, 43, 10, , 2
2024/1/20, 51, 21, 43, 9, , 5
2024/1/21, 55, 26, 24, 8, , 5
2024/1/22, 57, 15, 26, 6, , 4
2024/1/23, 49, 26, 29, 7, , 3
2024/1/24, 70, 22, 26, 11, , 3
2024/1/25, 63, 33, 36, 12, 2, 3
2024/1/26, 76, 38, 28, 12, 2, 3
2024/1/27, 83, 22, 20, 8, 1, 2
2024/1/28, 75, 31, 30, 8, 1, 3
2024/1/29, 82, 33, 41, 8, 1, 3
2024/1/30, 78, 37, 35, 10, 1, 3
2024/1/31, 71, 22, 30, 12, 1, 2
2024/2/1, 58, 19, 35, 9, 1, 2
2024/2/2, 57, 20, 43, 5, 1, 2
2024/2/3, 50, 20, 34, 6, 1, 2
2024/2/4, 53, 18, 38, 6, 1, 2
2024/2/5, 57, 23, 37, 5, 1, 3
2024/2/6, 50, 15, 31, 8, 1, 4
2024/2/7, 51, 8, 11, 6, 1, 5
2024/2/8, 28, 9, 19, 6, 1, 4
2024/2/9, 43, 31, 30, 7, 1, 4
2024/2/10, 88, 30, 44, 15, 1, 4
2024/2/11, 80, 36, 50, 9, 1, 2
2024/2/12, 68, 37, 52, 7, 1, 2
2024/2/13, 74, 31, 42, 7, 1, 2
2024/2/14, 69, 26, 35, 18, 1, 3
2024/2/15, 64, 29, 37, 16, 1, 3
2024/2/16, 69, 24, 41, 5, 1, 2
2024/2/17, 54, 39, 42, 5, 1, 2
2024/2/18, 65, 21, 18, 14, 1, 1
2024/2/19, 54, 16, 20, 14, 1, 1
2024/2/20, 47, 16, 26, 12, 2, 1
2024/2/21, 49, 17, 26, 8, 1, 1
2024/2/22, 54, 26, 20, 6, 1, 2
2024/2/23, 61, 23, 23, 9, 1, 3
2024/2/24, 61, 21, 25, 7, 1, 4
2024/2/25, 60, 35, 40, 7, 1, 4
2024/2/26, 77, 28, 39, 7, 1, 4
2024/2/27, 72, 32, 42, 5, 1, 3
2024/2/28, 65, 38, 35, 12, 1, 3
2024/2/29, 78, 14, 29, 8, 1, 4
2024/3/1, 36, 17, 24, 9, 1, 3
2024/3/2, 51, 35, 46, 5, 1, 3
2024/3/3, 65, 49, 40, 13, 1, 2
2024/3/4, 78, 36, 17, 20, , 3
2024/3/5, 67, 39, 13, 17, 1, 3
2024/3/6, 96, 35, 24, 7, , 5
2024/3/7, 81, 27, 58, 6, , 4
2024/3/8, 73, 49, 61, 7, , 3
2024/3/9, 93, 26, 40, 5, , 3
2024/3/10, 74, 19, 37, 14, , 3
2024/3/11, 54, 13, 47, 10, , 3
2024/3/12, 43, 55, 76, 13, , 2
2024/3/13, 85, 51, 58, 6, , 3
2024/3/14, 86, 56, 49, 8, , 3
2024/3/15, 100, 55, 39, 7, , 2
2024/3/16, 90, 45, 33, 11, , 3
2024/3/17, 96, 30, 43, 12, , 3
2024/3/18, 73, 20, 44, 7, , 3
2024/3/19, 54, 48, 66, 8, 1, 2
2024/3/20, 73, 48, 71, 6, , 2
2024/3/21, 61, 49, 62, 6, , 2
2024/3/22, 67, 41, 35, 9, , 1
2024/3/23, 64, 19, 33, 9, , 1
2024/3/24, 48, 18, 19, 11, , 1
2024/3/25, 54, 35, 61, 15, 1, 2
2024/3/26, 87, 25, 66, 6, , 3
2024/3/27, 63, 34, 44, 15, 1, 2
2024/3/28, 61, 39, 66, 20, 1, 3
2024/3/29, 83, 22, 27, 9, 1, 1
2024/3/30, 60, 17, 10, 7, 1, 1
2024/3/31, 55, 28, 16, 7, 1, 
2023/10/1, 49, 24, 53, 4, , 1
2023/10/2, 54, 27, 43, 11, , 1
2023/10/3, 56, 31, 58, 18, 1, 2
2023/10/4, 76, 24, 44, 5, 1, 2
2023/10/5, 62, 21, 49, 5, 1, 1
2023/10/6, 58, 10, 27, 4, 1, 1
2023/10/7, 32, 4, 31, 2, 1, 
2023/10/8, 13, 7, 28, 5, 1, 
2023/10/9, 23, 10, 29, 6, 1, 1
2023/10/10, 32, 13, 41, 5, 1, 2
2023/10/11, 36, 16, 44, 5, 1, 2
2023/10/12, 46, 14, 44, 5, 1, 2
2023/10/13, 44, 19, 50, 12, 1, 2
2023/10/14, 55, 30, 58, 9, 1, 2
2023/10/15, 73, 34, 76, 5, 1, 2
2023/10/16, 84, 33, 76, 4, 1, 2
2023/10/17, 72, 33, 69, 7, , 1
2023/10/18, 77, 26, 44, 8, , 1
2023/10/19, 70, 22, 35, 7, , 1
2023/10/20, 58, 16, 28, 5, , 2
2023/10/21, 45, 17, 49, 5, , 2
2023/10/22, 53, 25, 62, 6, , 1
2023/10/23, 64, 23, 51, 6, , 1
2023/10/24, 60, 23, 50, 8, , 
2023/10/25, 62, 19, 43, 7, , 
2023/10/26, 54, 16, 40, 9, , 
2023/10/27, 49, 23, 46, 5, , 1
2023/10/28, 60, 25, 62, 7, , 1
2023/10/29, 66, 30, 61, 6, , 1
2023/10/30, 64, 24, 63, 6, , 1
2023/10/31, 58, 19, 54, 6, , 1
2023/11/1, 44, 22, 51, 6, , 1
2023/11/2, 49, 22, 58, 11, , 1
2023/11/3, 60, 18, 48, 7, , 1
2023/11/4, 58, 27, 49, 13, , 2
2023/11/5, 62, 23, 59, 11, , 2
2023/11/6, 54, 28, 54, 7, , 2
2023/11/7, 58, 32, 63, 6, , 2
2023/11/8, 61, 30, 53, 6, , 1
2023/11/9, 60, 25, 49, 6, , 1
2023/11/10, 61, 20, 37, 6, , 1
2023/11/11, 45, 16, 28, 5, , 2
2023/11/12, 43, 15, 31, 5, , 2
2023/11/13, 41, 23, 35, 8, , 3
2023/11/14, 59, 22, 46, 7, , 2
2023/11/15, 59, 28, 32, 11, , 2
2023/11/16, 59, 46, 39, 6, , 2
2023/11/17, 66, 46, 43, 11, 1, 2
2023/11/18, 66, 42, 61, 20, 1, 3
2023/11/19, 67, 40, 70, 22, 1, 3
2023/11/20, 73, 24, 56, 18, 1, 2
2023/11/21, 58, 21, 51, 18, 1, 2
2023/11/22, 54, 21, 58, 22, 1, 2
2023/11/23, 58, 37, 76, 15, 1, 3
2023/11/24, 83, 38, 56, 6, 1, 2
2023/11/25, 66, 29, 66, 9, 1, 2
2023/11/26, 59, 31, 62, 23, 1, 3
2023/11/27, 79, 39, 64, 10, 1, 3
2023/11/28, 85, 45, 68, 7, 1, 2
2023/11/29, 78, 37, 56, 15, 1, 3
2023/11/30, 80, 34, 40, 7, 1, 3
2023/12/1, 74, 32, 49, 9, 1, 4
2023/12/2, 80, 32, 47, 6, 1, 3
2023/12/3, 75, 35, 38, 16, 1, 4
2023/12/4, 87, 28, 28, 20, 1, 4
2023/12/5, 72, 28, 28, 17, 1, 4
2023/12/6, 74, 17, 42, 13, 1, 2
2023/12/7, 44, 26, 80, 17, 1, 3
2023/12/8, 60, 33, 62, 9, 1, 2
2023/12/9, 69, 22, 62, 5, 1, 2
2023/12/10, 62, 11, 27, 15, 1, 2
2023/12/11, 36, 25, 60, 13, 1, 3
2023/12/12, 65, 21, 42, 6, 1, 3
2023/12/13, 54, 28, 45, 8, 1, 3
2023/12/14, 68, 15, 38, 6, 1, 2
2023/12/15, 48, 19, 27, 6, 1, 4
2023/12/16, 33, 19, 18, 5, 1, 5
2023/12/17, 56, 27, 26, 9, 1, 3
2023/12/18, 64, 25, 12, 16, 1, 4
2023/12/19, 58, 18, 21, 8, 1, 4
2023/12/20, 43, 20, 23, 6, 1, 4
2023/12/21, 52, 38, 32, 6, 1, 3
2023/12/22, 74, 29, 30, 8, 2, 3
2023/12/23, 68, 24, 36, 7, 1, 3
2023/12/24, 59, 25, 47, 11, 2, 3
2023/12/25, 61, 34, 54, 20, 1, 4
2023/12/26, 68, 31, 49, 20, 1, 4
2023/12/27, 66, , 59, 10, 1, 3
2023/12/29, 60, 29, 46, 25, , 3
2023/12/30, 68, 25, 66, 19, 1, 4
2023/12/31, 69, 54, 75, 5, , 4
2023/7/1, 28, 8, 13, 11, 2, 1
2023/7/2, 28, 10, 18, 10, 2, 1
2023/7/3, 26, 11, 17, 9, 2, 1
2023/7/4, 25, 11, 14, 6, 2, 
2023/7/5, 31, 9, 14, 5, 2, 
2023/7/6, 28, 13, 16, 6, 2, 
2023/7/7, 42, 12, 17, 7, 2, 
2023/7/8, 41, 7, 15, 5, 2, 
2023/7/9, 20, 7, 14, 7, 2, 
2023/7/10, 20, 7, 17, 8, 2, 
2023/7/11, 22, 8, 24, 8, 2, 
2023/7/12, 21, 8, 24, 7, 2, 
2023/7/13, 24, 13, 25, 15, 2, 1
2023/7/14, 33, 21, 64, 13, 2, 2
2023/7/15, 54, 14, 30, 3, 2, 1
2023/7/16, 42, 21, 28, 1, 2, 
2023/7/17, 42, 21, 22, 3, 2, 
2023/7/18, 48, 12, 18, 4, 1, 
2023/7/19, 29, 9, 18, 6, 2, 
2023/7/20, 26, 12, 17, 10, 2, 1
2023/7/21, 30, 10, 22, 8, 2, 1
2023/7/22, 23, 6, 18, 4, 1, 
2023/7/23, 21, 8, 21, 6, 1, 
2023/7/24, 22, 13, 26, 15, 2, 1
2023/7/25, 36, 32, 133, 16, 2, 2
2023/7/26, 72, 23, 59, 14, 2, 2
2023/7/27, 59, 21, 60, 15, 2, 2
2023/7/28, 58, 16, 31, 11, 2, 1
2023/7/29, 51, 13, 20, 7, 2, 1
2023/7/30, 39, 10, 21, 5, 2, 1
2023/7/31, 30, 11, 29, 5, 2, 
2023/8/1, 35, 12, 28, 7, 2, 1
2023/8/2, 42, 12, 26, 10, 2, 1
2023/8/3, 38, 10, 20, 7, 2, 1
2023/8/4, 32, 16, 18, 9, 2, 1
2023/8/5, 42, 20, 22, 7, 2, 1
2023/8/6, 49, 19, 17, 11, 2, 1
2023/8/7, 52, 18, 25, 10, 2, 1
2023/8/8, 43, 16, 25, 14, 2, 1
2023/8/9, 44, 17, 14, 19, 2, 2
2023/8/10, 51, 14, 25, 17, 2, 2
2023/8/11, 43, 10, 24, 11, 2, 1
2023/8/12, 34, 12, 19, 11, 2, 1
2023/8/13, 36, 18, 19, 11, 2, 2
2023/8/14, 48, 18, 19, 9, 2, 1
2023/8/15, 47, 19, 21, 9, 2, 1
2023/8/16, 51, 22, 25, 13, 2, 2
2023/8/17, 58, 18, 17, 17, 2, 2
2023/8/18, 55, 19, 17, 22, 2, 3
2023/8/19, 54, 13, 19, 10, 2, 1
2023/8/20, 40, 9, 13, 9, 2, 1
2023/8/21, 27, 11, 19, 10, 5, 1
2023/8/22, 27, 12, 22, 10, 4, 1
2023/8/23, 35, 8, 22, 5, , 1
2023/8/24, 26, 10, 23, 7, , 1
2023/8/25, 32, 13, 22, 9, , 1
2023/8/26, 34, 10, 18, 9, , 1
2023/8/27, 28, 10, 19, 8, , 1
2023/8/28, 32, 11, 25, 8, , 1
2023/8/29, 32, 16, 45, 6, , 2
2023/8/30, 48, 14, 36, 6, , 2
2023/8/31, 44, 10, 22, 2, , 1
2023/9/1, 38, 17, 41, 2, , 1
2023/9/2, 41, 16, 31, 8, , 1
2023/9/3, 43, 26, 61, 22, 1, 3
2023/9/4, 70, 27, 34, 17, , 3
2023/9/5, 69, 26, 54, 15, , 2
2023/9/6, 72, 16, 22, 10, , 2
2023/9/7, 56, 8, 2, 4, , 1
2023/9/8, 28, 10, 2, 8, , 1
2023/9/9, 33, 10, 2, 6, , 
2023/9/10, 28, 7, 8, 8, , 
2023/9/11, 22, 7, 15, 7, , 
2023/9/12, 15, 7, 18, 7, , 
2023/9/13, 24, 7, 17, 6, , 
2023/9/14, 23, 8, 15, 8, , 
2023/9/15, 22, 7, 21, 6, , 
2023/9/16, 24, 10, 33, 4, , 
2023/9/17, 34, 9, 29, 6, , 
2023/9/18, 33, 10, 22, 7, , 
2023/9/19, 35, 10, 19, 10, , 
2023/9/20, 27, 17, 33, 22, , 1
2023/9/21, 44, 18, 44, 10, , 1
2023/9/22, 55, 15, 36, 4, , 
2023/9/23, 46, 15, 39, 3, , 
2023/9/24, 38, 16, 40, 4, , 
2023/9/25, 42, 14, 42, 3, , 
2023/9/26, 41, 18, 46, 4, , 
2023/9/27, 50, 17, 42, 4, , 
2023/9/28, 49, 14, 38, 4, , 
2023/9/29, 41, 18, 36, 6, , 1
2023/9/30, 50, 16, 50, 7, , 1
2023/4/1, 52, 17, 42, 6, , 1
2023/4/2, 55, 23, 38, 6, , 1
2023/4/3, 59, 27, 35, 11, , 1
2023/4/4, 59, 19, 15, 11, , 1
2023/4/5, 53, 16, 12, 11, 1, 1
2023/4/6, 56, 14, 45, 6, 1, 3
2023/4/7, 43, 34, 55, 5, 1, 2
2023/4/8, 71, 41, 50, 8, 1, 2
2023/4/9, 82, 28, 53, 7, 1, 1
2023/4/10, 57, 28, 37, 5, 1, 1
2023/4/11, 52, 23, 30, 9, , 1
2023/4/12, 55, 43, 50, 4, , 1
2023/4/13, 79, 61, 37, 9, 1, 1
2023/4/14, 97, 41, 67, 17, 1, 3
2023/4/15, 80, 24, 75, 15, 2, 3
2023/4/16, 67, 26, 47, 4, 1, 2
2023/4/17, 75, 21, 21, 11, 1, 1
2023/4/18, 59, 17, 43, 12, 1, 2
2023/4/19, 55, 11, 37, 9, 1, 2
2023/4/20, 37, 18, 41, 8, 1, 1
2023/4/21, 44, 32, 55, 4, 1, 1
2023/4/22, 66, 46, 45, 4, 1, 
2023/4/23, 81, 39, 41, 6, 1, 1
2023/4/24, 84, 19, 29, 10, , 2
2023/4/25, 59, 14, 39, 6, 1, 2
2023/4/26, 39, 28, 63, 6, 1, 2
2023/4/27, 66, 22, 57, 5, , 1
2023/4/28, 62, 25, 36, 11, 1, 1
2023/4/29, 66, 18, 48, 6, 1, 1
2023/4/30, 50, 25, 62, 4, 1, 1
2023/5/1, 58, 35, 68, 4, 1, 
2023/5/2, 62, 23, 42, 4, 1, 
2023/5/3, 55, 21, 23, 4, 1, 
2023/5/4, 48, 16, 19, 10, 1, 
2023/5/5, 41, 14, 17, 10, 1, 1
2023/5/6, 38, 12, 30, 12, 1, 1
2023/5/7, 38, 15, 29, 7, 1, 3
2023/5/8, 50, 18, 51, 4, 1, 2
2023/5/9, 47, 31, 66, 4, 1, 1
2023/5/10, 58, 26, 58, 5, 1, 1
2023/5/11, 58, 23, 44, 7, 1, 2
2023/5/12, 64, 10, 32, 9, 1, 3
2023/5/13, 36, 16, 39, 9, 1, 2
2023/5/14, 57, 21, 46, 14, 1, 3
2023/5/15, 62, 14, 38, 11, 1, 2
2023/5/16, 47, 13, 15, 17, 1, 1
2023/5/17, 40, 27, 26, 15, 3, 1
2023/5/18, 73, 30, 24, 13, 2, 1
2023/5/19, 77, 23, 20, 10, 1, 1
2023/5/20, 63, 14, 18, 5, 1, 
2023/5/21, 44, 13, 19, 7, 1, 
2023/5/22, 37, 26, 44, 6, 1, 1
2023/5/23, 61, 53, 56, 4, 1, 1
2023/5/24, 100, 44, 44, 4, 1, 
2023/5/25, 87, 26, 29, 4, 1, 
2023/5/26, 61, 21, 31, 3, 1, 
2023/5/27, 58, 19, 37, 4, 1, 
2023/5/28, 51, 28, 43, 18, 2, 1
2023/5/29, 64, 43, 99, 29, 2, 2
2023/5/30, 91, 37, 51, 19, 2, 2
2023/5/31, 89, 25, 47, 28, 1, 2
2023/6/1, 70, 23, 50, 14, 2, 1
2023/6/2, 63, 15, 35, 8, 1, 
2023/6/3, 44, 12, 25, 3, 1, 
2023/6/4, 36, 15, 25, 3, 1, 
2023/6/5, 40, 10, 23, 6, 1, 1
2023/6/6, 31, 10, 18, 9, 1, 1
2023/6/7, 27, 9, 19, 6, 1, 
2023/6/8, 22, 8, 19, 9, 1, 1
